Order_ID,Order_Date,Region,State,Category,Product,Quantity,Cost_Price,Selling_Price,Discount_Percentage,Final_Price,Profit
105680,08-11-2023,West,Rajasthan,Clothing,Jacket,5,3183.58,4750.67,5,4513.14,6647.8
105681,10-11-2023,South,Tamil Nadu,Electronics,Laptop,4,851.96,994.58,5,944.85,371.56
105682,08-08-2024,North,Haryana,Furniture,Chair,3,2421.06,2891.64,0,2891.64,1411.74
105683,19-08-2024,North,Haryana,Furniture,Chair,4,4089.57,6386.87,30,4470.81,1524.96
105684,19-04-2023,North,Haryana,Furniture,Chair,5,4590.81,5827.73,15,4953.57,1813.8
105685,26-10-2023,North,Haryana,Clothing,T-shirt,7,4223.35,6325.47,15,5376.65,8073.1
105686,11-06-2024,East,West Bengal,Electronics,Headphones,4,216.26,293.32,5,278.65,249.56
105687,07-03-2023,West,Maharashtra,Clothing,Jeans,7,3653.84,4872.21,20,3897.77,1707.51
105688,13-03-2023,West,Rajasthan,Furniture,Sofa,6,904.16,995.42,30,696.79,-1244.22
105689,20-08-2024,North,Delhi,Electronics,Laptop,1,4329.2,5323.2,5,5057.04,727.84
105690,02-06-2024,North,Delhi,Clothing,Jeans,6,3353.61,3875.36,30,2712.75,-3845.16
105691,15-08-2023,South,Kerala,Furniture,Sofa,3,3505.73,5190.17,5,4930.66,4274.79
105692,16-07-2023,South,Tamil Nadu,Furniture,Chair,4,976.76,1256.61,20,1005.29,114.12
105693,05-02-2023,North,Delhi,Home Appliances,Mixer,5,991.31,1178.57,0,1178.57,936.3
105694,16-10-2024,North,Haryana,Home Appliances,Mixer,8,4387.94,5836.48,10,5252.83,6919.12
105695,24-05-2023,East,West Bengal,Clothing,Jacket,5,213.07,243.4,20,194.72,-91.75
105696,28-07-2024,West,Maharashtra,Electronics,Headphones,5,4612.1,6337.66,15,5387.01,3874.55
105697,03-10-2023,East,Odisha,Electronics,Mobile,5,2821.45,3530.14,5,3353.63,2660.9
105698,16-02-2024,Central,Chhattisgarh,Furniture,Chair,6,1206.98,1845.2,5,1752.94,3275.76
105699,12-08-2024,West,Rajasthan,Furniture,Chair,1,4743.38,6215.64,0,6215.64,1472.26
105700,08-05-2024,West,Rajasthan,Clothing,Jacket,7,1316.68,1714.58,0,1714.58,2785.3
105701,15-09-2023,Central,Chhattisgarh,Home Appliances,Mixer,8,750.03,1177.61,5,1118.73,2949.6
105702,22-07-2024,West,Maharashtra,Electronics,Mobile,6,4816.45,5357.77,15,4554.1,-1574.1
105703,27-02-2023,North,Punjab,Office Supplies,Pen,3,1620.16,1952.85,5,1855.21,705.15
105704,04-02-2023,West,Gujarat,Clothing,Jeans,4,4820.31,6240.52,30,4368.36,-1807.8
105705,01-07-2023,South,Tamil Nadu,Home Appliances,Fan,2,3067.62,4360.79,20,3488.63,842.02
105706,07-02-2023,Central,Chhattisgarh,Home Appliances,Microwave,5,2542.68,2892.17,20,2313.74,-1144.7
105707,09-05-2023,Central,Madhya Pradesh,Furniture,Chair,4,1209.71,1571.97,20,1257.58,191.48
105708,27-08-2023,East,Odisha,Home Appliances,Mixer,8,1930.9,2668.02,0,2668.02,5896.96
105709,19-11-2024,South,Kerala,Furniture,Chair,6,3490.03,5538.32,0,5538.32,12289.74
105710,14-09-2024,Central,Chhattisgarh,Furniture,Sofa,5,2274.02,3560.44,5,3382.42,5542
105711,01-05-2023,South,Kerala,Clothing,Jacket,6,3693.79,5487.5,15,4664.38,5823.54
105712,27-04-2024,Central,Chhattisgarh,Office Supplies,Notebook,6,2647.37,4111.56,20,3289.25,3851.28
105713,22-03-2023,South,Kerala,Office Supplies,Notebook,5,1679.25,2088.73,10,1879.86,1003.05
105714,12-04-2023,West,Gujarat,Office Supplies,Pen,7,4104.96,5783.65,20,4626.92,3653.72
105715,02-07-2024,North,Punjab,Furniture,Chair,4,715.03,796.72,10,717.05,8.08
105716,16-09-2023,West,Gujarat,Home Appliances,Fan,2,2141.26,2444.87,0,2444.87,607.22
105717,06-04-2024,West,Rajasthan,Clothing,Jeans,6,3436.33,5418.52,15,4605.74,7016.46
105718,17-10-2024,South,Karnataka,Clothing,T-shirt,6,2757.45,3365.14,15,2860.37,617.52
105719,21-05-2023,Central,Madhya Pradesh,Office Supplies,Pen,8,1088.96,1685.12,30,1179.58,724.96
105720,18-04-2024,East,Odisha,Home Appliances,Fan,8,1739.96,2074.89,5,1971.15,1849.52
105721,11-10-2023,Central,Chhattisgarh,Office Supplies,Printer,8,318.3,394.05,20,315.24,-24.48
105722,13-07-2024,East,Bihar,Electronics,Laptop,1,3508.83,4055.13,15,3446.86,-61.97
105723,02-08-2023,South,Kerala,Home Appliances,Mixer,2,3253,3938.4,10,3544.56,583.12
105724,31-01-2024,Central,Chhattisgarh,Clothing,Jacket,2,2031.75,2618.72,10,2356.85,650.2
105725,21-08-2023,East,Odisha,Clothing,Jacket,3,2716.2,4012.5,0,4012.5,3888.9
105726,19-12-2023,Central,Madhya Pradesh,Clothing,Jacket,5,3473.67,4933.66,30,3453.56,-100.55
105727,25-07-2023,Central,Madhya Pradesh,Home Appliances,Microwave,7,2767.37,3917.14,20,3133.71,2564.38
105728,22-11-2023,Central,Madhya Pradesh,Home Appliances,Mixer,1,4656.8,7014.4,10,6312.96,1656.16
105729,16-03-2024,Central,Madhya Pradesh,Clothing,Jeans,2,3059.01,4188.11,5,3978.7,1839.38
105730,06-08-2023,Central,Chhattisgarh,Office Supplies,Notebook,6,3478.03,4867.91,15,4137.72,3958.14
105731,01-03-2023,South,Kerala,Home Appliances,Fan,1,1457.03,2136.91,0,2136.91,679.88
105732,17-12-2024,Central,Madhya Pradesh,Clothing,Jeans,3,3845.63,4790.35,10,4311.31,1397.04
105733,21-05-2024,West,Gujarat,Office Supplies,Notebook,1,497.86,621.39,30,434.97,-62.89
105734,17-04-2023,Central,Chhattisgarh,Clothing,T-shirt,3,2984.26,3455.04,5,3282.29,894.09
105735,02-11-2023,West,Rajasthan,Electronics,Laptop,8,1321.17,2044.9,5,1942.65,4971.84
105736,25-10-2023,North,Punjab,Home Appliances,Microwave,6,4240.8,6059.16,5,5756.2,9092.4
105737,10-04-2024,North,Delhi,Clothing,Jeans,2,1991.81,2991.94,30,2094.36,205.1
105738,08-09-2023,West,Gujarat,Electronics,Headphones,5,314.42,381.55,0,381.55,335.65
105739,10-10-2023,East,West Bengal,Electronics,Mobile,2,3039.84,4132.76,0,4132.76,2185.84
105740,06-03-2024,South,Kerala,Clothing,T-shirt,1,2539.84,3555.06,30,2488.54,-51.3
105741,30-12-2024,East,Bihar,Electronics,Mobile,4,4044.81,6078.62,10,5470.76,5703.8
105742,12-11-2023,North,Punjab,Electronics,Mobile,1,748.71,856.47,20,685.18,-63.53
105743,13-09-2023,Central,Madhya Pradesh,Office Supplies,Notebook,6,2446,3627.89,20,2902.31,2737.86
105744,08-05-2023,South,Kerala,Furniture,Chair,7,4565.71,5533.88,10,4980.49,2903.46
105745,16-05-2024,South,Kerala,Electronics,Laptop,3,1064.55,1533.74,10,1380.37,947.46
105746,02-06-2023,North,Punjab,Furniture,Table,5,405.97,570.14,20,456.11,250.7
105747,14-12-2024,West,Gujarat,Furniture,Chair,7,4742.28,7113.37,0,7113.37,16597.63
105748,19-03-2023,North,Punjab,Office Supplies,Pen,8,2195.12,2698.36,10,2428.52,1867.2
105749,10-12-2023,South,Tamil Nadu,Furniture,Table,8,4100.12,5861.67,5,5568.59,11747.76
105750,01-09-2024,Central,Chhattisgarh,Furniture,Chair,7,2972.72,4740.49,15,4029.42,7396.9
105751,15-06-2024,North,Punjab,Clothing,Jacket,2,2143.92,3217.69,30,2252.38,216.92
105752,11-01-2024,South,Tamil Nadu,Electronics,Mobile,5,4166.14,6481.39,0,6481.39,11576.25
105753,22-10-2024,East,Odisha,Furniture,Sofa,7,4365.42,5318.97,30,3723.28,-4494.98
105754,25-12-2023,West,Rajasthan,Office Supplies,Printer,8,1568.56,1786.73,5,1697.39,1030.64
105755,17-10-2024,East,Odisha,Furniture,Table,5,2562.39,3612.37,10,3251.13,3443.7
105756,24-05-2023,East,West Bengal,Home Appliances,Microwave,5,1429.2,1824.09,10,1641.68,1062.4
105757,11-11-2024,South,Kerala,Furniture,Table,4,4153.83,5102.41,10,4592.17,1753.36
105758,24-05-2023,North,Delhi,Furniture,Table,8,1188.42,1545.29,5,1468.03,2236.88
105759,14-05-2024,East,Odisha,Furniture,Table,1,2869.18,4072.17,15,3461.34,592.16
105760,30-11-2023,Central,Madhya Pradesh,Electronics,Mobile,7,2230.29,2505.94,0,2505.94,1929.55
105761,16-10-2023,East,West Bengal,Home Appliances,Mixer,5,2906.18,4057.1,10,3651.39,3726.05
105762,20-12-2024,West,Gujarat,Office Supplies,Pen,8,810.16,923.12,0,923.12,903.68
105763,03-03-2024,East,West Bengal,Office Supplies,Printer,1,1875.07,2646.04,5,2513.74,638.67
105764,20-11-2024,North,Haryana,Office Supplies,Pen,4,733.41,921.22,20,736.98,14.28
105765,13-08-2023,Central,Chhattisgarh,Home Appliances,Mixer,7,2040.11,3035.13,0,3035.13,6965.14
105766,01-10-2024,Central,Chhattisgarh,Furniture,Sofa,4,497.95,652.73,5,620.09,488.56
105767,12-11-2023,Central,Chhattisgarh,Electronics,Mobile,7,4800.83,6607.51,30,4625.26,-1228.99
105768,30-07-2024,South,Tamil Nadu,Furniture,Chair,1,1582.12,2231.42,5,2119.85,537.73
105769,29-08-2023,North,Punjab,Electronics,Mobile,2,4500.5,5596.93,5,5317.08,1633.16
105770,13-01-2023,North,Punjab,Office Supplies,Notebook,1,4371.52,6839.82,10,6155.84,1784.32
105771,07-03-2024,North,Punjab,Clothing,Jacket,8,3439.55,4561.31,5,4333.24,7149.52
105772,12-06-2024,West,Gujarat,Clothing,Jeans,7,1453.9,1675.25,15,1423.96,-209.58
105773,09-01-2024,North,Punjab,Electronics,Mobile,4,2130.12,2812.07,10,2530.86,1602.96
105774,11-09-2023,West,Rajasthan,Electronics,Laptop,8,2846.88,4369,10,3932.1,8681.76
105775,07-10-2023,West,Maharashtra,Furniture,Table,7,2001.27,2446.89,0,2446.89,3119.34
105776,01-07-2024,East,Odisha,Clothing,Jacket,1,3509.03,4367.78,0,4367.78,858.75
105777,01-10-2024,Central,Chhattisgarh,Clothing,Jacket,2,2597,2968.56,10,2671.7,149.4
105778,26-03-2023,East,Odisha,Office Supplies,Pen,1,3644.2,5254.08,20,4203.26,559.06
105779,29-02-2024,Central,Chhattisgarh,Clothing,Jeans,7,3220.32,3848.66,15,3271.36,357.28
105780,26-11-2023,East,Odisha,Home Appliances,Mixer,5,1691.14,2381.57,20,1905.26,1070.6
105781,26-01-2023,East,Bihar,Furniture,Table,6,2200.04,3015.55,0,3015.55,4893.06
105782,06-11-2024,West,Gujarat,Furniture,Sofa,7,3228.28,3780.04,5,3591.04,2539.32
105783,17-02-2023,Central,Chhattisgarh,Office Supplies,Pen,1,1574.28,2249.44,20,1799.55,225.27
105784,21-01-2023,North,Punjab,Furniture,Table,2,3045.11,4477.48,20,3581.98,1073.74
105785,19-02-2024,North,Delhi,Furniture,Table,8,4525.11,5499.46,30,3849.62,-5403.92
105786,05-12-2024,West,Gujarat,Home Appliances,Microwave,8,2247.26,2590.49,5,2460.97,1709.68
105787,02-06-2023,West,Gujarat,Electronics,Headphones,2,4191.35,6118.58,15,5200.79,2018.88
105788,19-12-2023,West,Gujarat,Home Appliances,Mixer,5,1124.25,1287.68,10,1158.91,173.3
105789,16-09-2024,North,Delhi,Clothing,T-shirt,7,697.5,770.59,10,693.53,-27.79
105790,03-12-2024,Central,Chhattisgarh,Home Appliances,Microwave,1,1867.08,2200.76,10,1980.68,113.6
105791,16-02-2024,South,Karnataka,Furniture,Chair,2,3639.34,5195.12,15,4415.85,1553.02
105792,16-10-2024,West,Rajasthan,Furniture,Chair,1,1597.48,1886.18,5,1791.87,194.39
105793,23-04-2024,East,West Bengal,Clothing,Jacket,5,443.49,677.23,30,474.06,152.85
105794,10-02-2024,West,Maharashtra,Clothing,Jacket,4,284.03,357.02,0,357.02,291.96
105795,21-10-2024,West,Gujarat,Clothing,Jeans,4,2205.76,2431.26,30,1701.88,-2015.52
105796,04-06-2023,South,Karnataka,Furniture,Sofa,1,3160.2,3998.76,10,3598.88,438.68
105797,20-02-2023,North,Punjab,Electronics,Headphones,1,2149.19,2616.09,30,1831.26,-317.93
105798,22-05-2023,South,Tamil Nadu,Office Supplies,Notebook,6,973.94,1509.85,10,1358.86,2309.52
105799,11-03-2024,South,Karnataka,Clothing,T-shirt,2,4630.15,5417.77,10,4875.99,491.68
105800,22-11-2023,West,Gujarat,Office Supplies,Printer,2,248.68,329.05,5,312.6,127.84
105801,21-01-2024,South,Kerala,Office Supplies,Notebook,3,2112.43,2515.75,20,2012.6,-299.49
105802,25-08-2023,Central,Chhattisgarh,Electronics,Mobile,8,446.57,620.62,10,558.56,895.92
105803,01-07-2023,South,Karnataka,Furniture,Sofa,6,790.41,1256.99,0,1256.99,2799.48
105804,06-06-2023,East,Odisha,Furniture,Table,5,950.64,1196.49,15,1017.02,331.9
105805,23-12-2023,West,Rajasthan,Office Supplies,Notebook,2,4988.14,5597.13,20,4477.7,-1020.88
105806,18-09-2024,South,Kerala,Electronics,Mobile,2,892.61,1262.05,30,883.43,-18.36
105807,15-12-2023,Central,Chhattisgarh,Home Appliances,Microwave,7,309.37,446.02,15,379.12,488.25
105808,03-07-2023,North,Punjab,Electronics,Laptop,5,1560.13,1788.27,0,1788.27,1140.7
105809,29-11-2024,South,Karnataka,Office Supplies,Printer,7,4407.35,5809.97,30,4066.98,-2382.59
105810,24-09-2024,Central,Chhattisgarh,Electronics,Headphones,3,1049.04,1322.05,20,1057.64,25.8
105811,19-09-2023,West,Rajasthan,Home Appliances,Mixer,3,4435.35,5310.31,5,5044.79,1828.32
105812,17-11-2023,South,Tamil Nadu,Electronics,Mobile,3,3487.54,4253.39,0,4253.39,2297.55
105813,20-05-2024,North,Delhi,Clothing,Jeans,2,4277.19,5832.07,5,5540.47,2526.56
105814,30-01-2024,South,Karnataka,Clothing,Jacket,1,387.07,453.55,0,453.55,66.48
105815,07-03-2024,Central,Madhya Pradesh,Furniture,Table,2,4713.82,6193.84,30,4335.69,-756.26
105816,15-02-2023,North,Punjab,Furniture,Sofa,4,407.03,537.41,15,456.8,199.08
105817,23-06-2024,North,Punjab,Furniture,Table,8,4196.9,5496.04,10,4946.44,5996.32
105818,09-03-2023,North,Punjab,Office Supplies,Pen,1,518.44,708.05,15,601.84,83.4
105819,14-05-2024,North,Punjab,Clothing,Jeans,4,3155.15,4703.6,15,3998.06,3371.64
105820,29-11-2024,North,Punjab,Electronics,Mobile,6,3910.55,5897.18,20,4717.74,4843.14
105821,02-08-2023,East,Bihar,Furniture,Table,2,3213.45,3562.34,5,3384.22,341.54
105822,23-09-2023,West,Gujarat,Electronics,Mobile,3,359.38,459.85,20,367.88,25.5
105823,05-11-2023,East,Odisha,Clothing,Jacket,4,3833.86,4899.4,20,3919.52,342.64
105824,02-02-2024,East,West Bengal,Office Supplies,Printer,4,3893.24,5695.37,10,5125.83,4930.36
105825,13-03-2024,East,Odisha,Furniture,Chair,7,4236.34,4819.69,20,3855.75,-2664.13
105826,23-11-2023,Central,Chhattisgarh,Office Supplies,Printer,1,2353.4,2750.63,15,2338.04,-15.36
105827,19-07-2024,South,Karnataka,Furniture,Table,6,3430.89,3783.21,30,2648.25,-4695.84
105828,30-08-2024,South,Karnataka,Clothing,Jacket,3,4808.85,6893.95,0,6893.95,6255.3
105829,16-02-2023,Central,Madhya Pradesh,Clothing,T-shirt,8,2771.69,3069.19,5,2915.73,1152.32
105830,30-03-2024,West,Rajasthan,Office Supplies,Pen,4,1649.34,2549.51,10,2294.56,2580.88
105831,20-09-2024,South,Karnataka,Clothing,Jacket,1,1401.86,1770.8,0,1770.8,368.94
105832,27-02-2024,Central,Madhya Pradesh,Electronics,Laptop,3,3814.21,4292.7,30,3004.89,-2427.96
105833,08-12-2024,East,Odisha,Furniture,Sofa,3,4756.61,7488.97,5,7114.52,7073.73
105834,25-09-2024,South,Tamil Nadu,Clothing,Jacket,2,2066.96,2629.21,0,2629.21,1124.5
105835,10-04-2023,Central,Chhattisgarh,Electronics,Headphones,5,2956.9,3355.47,5,3187.7,1154
105836,22-07-2023,Central,Chhattisgarh,Home Appliances,Mixer,1,1270.53,1802.27,0,1802.27,531.74
105837,12-03-2023,South,Kerala,Home Appliances,Microwave,5,1597.23,2298.27,20,1838.62,1206.95
105838,13-07-2024,East,Bihar,Electronics,Mobile,5,4740.28,5733.62,10,5160.26,2099.9
105839,18-11-2023,West,Maharashtra,Clothing,Jeans,7,2006.49,2709.36,15,2302.96,2075.29
105840,04-07-2024,Central,Madhya Pradesh,Home Appliances,Microwave,1,1128.87,1564.85,0,1564.85,435.98
105841,18-10-2024,Central,Madhya Pradesh,Office Supplies,Printer,6,2285.5,3388.08,10,3049.27,4582.62
105842,18-06-2024,South,Kerala,Home Appliances,Fan,5,2927.42,3955.89,5,3758.1,4153.4
105843,17-07-2023,South,Karnataka,Furniture,Chair,3,4355.37,5703.03,30,3992.12,-1089.75
105844,01-03-2024,North,Haryana,Clothing,Jeans,2,766.35,1108.27,5,1052.86,573.02
105845,06-06-2023,Central,Madhya Pradesh,Clothing,Jeans,7,1849.94,2935.58,15,2495.24,4517.1
105846,08-02-2023,West,Maharashtra,Home Appliances,Microwave,2,2272.34,2689.46,30,1882.62,-779.44
105847,22-11-2024,West,Maharashtra,Home Appliances,Microwave,6,1632.26,2451.83,30,1716.28,504.12
105848,22-12-2024,East,Bihar,Home Appliances,Microwave,6,890.87,1181.13,10,1063.02,1032.9
105849,05-09-2024,South,Tamil Nadu,Clothing,Jacket,3,1532.18,1992.11,5,1892.5,1080.96
105850,25-08-2023,South,Kerala,Home Appliances,Fan,4,2571.54,3746.69,20,2997.35,1703.24
105851,21-12-2023,North,Delhi,Electronics,Headphones,2,3891.31,5508.07,0,5508.07,3233.52
105852,21-09-2023,East,West Bengal,Clothing,Jacket,6,4882.32,5517.36,15,4689.76,-1155.36
105853,13-06-2023,North,Haryana,Clothing,Jeans,7,374.79,456.74,0,456.74,573.65
105854,27-12-2024,East,West Bengal,Electronics,Headphones,5,417.2,645.33,15,548.53,656.65
105855,22-01-2023,West,Maharashtra,Furniture,Table,5,3820.69,5035.73,15,4280.37,2298.4
105856,26-04-2024,Central,Chhattisgarh,Furniture,Table,7,4674.43,5284.57,5,5020.34,2421.37
105857,09-12-2024,North,Delhi,Office Supplies,Printer,3,326.04,511.26,30,357.88,95.52
105858,28-10-2024,Central,Madhya Pradesh,Electronics,Mobile,2,1997.36,2805.09,20,2244.07,493.42
105859,30-09-2023,North,Delhi,Furniture,Chair,6,1849.01,2550.35,0,2550.35,4208.04
105860,24-04-2023,East,Odisha,Office Supplies,Pen,2,1159.83,1324.9,10,1192.41,65.16
105861,10-08-2023,West,Gujarat,Electronics,Headphones,6,3554.39,4826.04,10,4343.44,4734.3
105862,12-01-2023,East,Bihar,Home Appliances,Fan,1,1696.02,2593.74,20,2074.99,378.97
105863,02-06-2024,North,Haryana,Furniture,Sofa,4,3605.95,4620.2,10,4158.18,2208.92
105864,05-02-2024,West,Rajasthan,Furniture,Chair,3,2811.01,3489.75,15,2966.29,465.84
105865,27-12-2023,Central,Chhattisgarh,Electronics,Headphones,3,2802.84,3973.18,5,3774.52,2915.04
105866,18-07-2024,North,Punjab,Clothing,Jeans,6,3968.64,4401.57,30,3081.1,-5325.24
105867,04-05-2023,Central,Chhattisgarh,Electronics,Laptop,2,422.47,536.13,30,375.29,-94.36
105868,23-12-2023,West,Maharashtra,Clothing,T-shirt,1,585.28,822.11,30,575.48,-9.8
105869,20-03-2024,East,Bihar,Home Appliances,Mixer,6,4161.43,5146.67,20,4117.34,-264.54
105870,29-09-2023,East,Bihar,Office Supplies,Printer,2,2457.1,3410.62,20,2728.5,542.8
105871,17-03-2023,North,Delhi,Office Supplies,Notebook,8,1634.94,2407.07,5,2286.72,5214.24
105872,25-02-2023,South,Karnataka,Electronics,Laptop,4,3799.57,5060.69,15,4301.59,2008.08
105873,13-01-2024,Central,Chhattisgarh,Furniture,Sofa,6,4675.99,7120.99,30,4984.69,1852.2
105874,06-09-2024,East,Odisha,Furniture,Table,5,2396.67,3305.21,5,3139.95,3716.4
105875,18-03-2023,West,Rajasthan,Electronics,Headphones,5,1698.69,2227.31,10,2004.58,1529.45
105876,11-01-2024,North,Haryana,Electronics,Headphones,4,4082.43,4551.71,0,4551.71,1877.12
105877,08-06-2023,West,Rajasthan,Home Appliances,Mixer,3,3842.18,4519.18,15,3841.3,-2.64
105878,05-08-2024,East,Bihar,Office Supplies,Pen,4,759.8,1148.74,30,804.12,177.28
105879,28-10-2023,South,Tamil Nadu,Clothing,T-shirt,5,1436.43,1918.48,30,1342.94,-467.45
105880,18-02-2024,West,Gujarat,Office Supplies,Pen,8,2639.14,3721.06,15,3162.9,4190.08
105881,01-09-2023,North,Delhi,Furniture,Chair,6,3127.83,4516.23,30,3161.36,201.18
105882,10-01-2023,West,Rajasthan,Office Supplies,Printer,6,1440.78,1800.79,0,1800.79,2160.06
105883,26-04-2024,West,Gujarat,Furniture,Chair,3,3082.25,4449.92,5,4227.42,3435.51
105884,06-12-2023,South,Kerala,Office Supplies,Printer,1,4797.37,5921.78,5,5625.69,828.32
105885,19-11-2024,West,Gujarat,Electronics,Mobile,8,4425.68,6703.77,10,6033.39,12861.68
105886,04-10-2023,South,Tamil Nadu,Clothing,Jeans,2,3851.45,5015.11,10,4513.6,1324.3
105887,20-08-2023,East,Odisha,Furniture,Chair,4,4590.95,6771.37,30,4739.96,596.04
105888,16-08-2024,Central,Chhattisgarh,Home Appliances,Microwave,3,874.21,1237.95,15,1052.26,534.15
105889,22-07-2023,North,Haryana,Furniture,Table,5,2759.91,3974.5,5,3775.78,5079.35
105890,12-11-2023,North,Punjab,Clothing,Jacket,3,1823.09,2262.29,0,2262.29,1317.6
105891,18-02-2024,West,Gujarat,Clothing,Jacket,6,771.93,867.19,0,867.19,571.56
105892,06-02-2024,North,Punjab,Home Appliances,Fan,8,384.92,431.64,20,345.31,-316.88
105893,03-03-2024,North,Haryana,Furniture,Sofa,3,2234.2,2638.84,30,1847.19,-1161.03
105894,15-09-2023,South,Karnataka,Clothing,Jeans,5,1634.2,2256.18,30,1579.33,-274.35
105895,28-11-2024,Central,Chhattisgarh,Electronics,Laptop,7,1843.68,2608.62,15,2217.33,2615.55
105896,16-10-2024,West,Maharashtra,Office Supplies,Printer,4,3929.55,5605.04,5,5324.79,5580.96
105897,03-05-2023,Central,Madhya Pradesh,Furniture,Chair,1,705.48,816.3,20,653.04,-52.44
105898,29-11-2023,East,Odisha,Office Supplies,Printer,4,4784.72,5342,20,4273.6,-2044.48
105899,16-07-2023,North,Punjab,Office Supplies,Notebook,2,1911.27,2754.64,10,2479.18,1135.82
105900,12-01-2023,West,Rajasthan,Clothing,Jeans,2,3083.22,3408.84,20,2727.07,-712.3
105901,19-09-2023,West,Rajasthan,Electronics,Headphones,5,3462.9,5201.72,15,4421.46,4792.8
105902,07-05-2024,West,Rajasthan,Home Appliances,Microwave,2,2873.72,4239.05,0,4239.05,2730.66
105903,03-12-2024,East,Bihar,Electronics,Headphones,3,2777.28,4001.27,0,4001.27,3671.97
105904,16-03-2024,East,Bihar,Office Supplies,Pen,7,4300.28,6068.56,5,5765.13,10253.95
105905,09-02-2023,Central,Madhya Pradesh,Office Supplies,Pen,8,4586.99,6711.16,30,4697.81,886.56
105906,09-09-2024,West,Maharashtra,Furniture,Chair,4,4487.49,5550.67,15,4718.07,922.32
105907,18-11-2023,North,Haryana,Home Appliances,Mixer,7,3255.78,5014.6,10,4513.14,8801.52
105908,14-05-2024,East,Odisha,Home Appliances,Fan,8,3945.05,5487.46,0,5487.46,12339.28
105909,24-02-2023,East,Odisha,Clothing,T-shirt,7,2417,3371.48,20,2697.18,1961.26
105910,25-11-2023,North,Delhi,Furniture,Chair,4,2296.54,3130.36,0,3130.36,3335.28
105911,06-01-2024,Central,Chhattisgarh,Furniture,Table,2,3369.44,3983.81,5,3784.62,830.36
105912,08-01-2024,North,Punjab,Home Appliances,Microwave,3,4856.52,5870.76,30,4109.53,-2240.97
105913,12-01-2024,East,West Bengal,Home Appliances,Mixer,1,856.59,997.05,20,797.64,-58.95
105914,12-01-2023,Central,Madhya Pradesh,Home Appliances,Mixer,8,4589.04,5229.56,10,4706.6,940.48
105915,08-12-2023,North,Haryana,Home Appliances,Microwave,2,2145.65,3349.19,5,3181.73,2072.16
105916,03-01-2024,West,Gujarat,Electronics,Mobile,5,2104.75,2958.24,30,2070.77,-169.9
105917,14-11-2023,West,Gujarat,Office Supplies,Pen,7,2763.66,4169.91,10,3752.92,6924.82
105918,03-09-2023,South,Karnataka,Home Appliances,Microwave,2,1955.82,3036.61,5,2884.78,1857.92
105919,17-06-2024,West,Gujarat,Electronics,Headphones,2,2987.84,3529.28,5,3352.82,729.96
